Clients,Bandwidth_Usage,RSSI,SNR,Latency,Packet_Loss,Interference,AP_Load,Traffic_Type
8,30.19486513,-65.88840432,9.035493659,36.58627377,4.014269478,-51.48675551,48.31178421,Streaming
37,11.47454887,-58.01501115,18.80123996,28.27715044,5.362638944,-75.50723068,84.91166165,VoIP
26,1.27545081,-79.51645236,26.23294977,49.59616598,3.656674235,-91.45484863,6.632344214,Streaming
5,33.8866611,-38.8313988,38.33744266,41.08702815,3.339537472,-89.04940358,33.8866611,VoIP
32,17.72348569,-71.19604701,22.58921184,54.51547714,5.34190383,-91.9085474,100,Streaming
16,18.14031543,-33.90755577,3.655672249,9.357298974,0.127238454,-65.84745958,58.04900937,Web
3,20.14845814,-35.36125001,12.61659698,27.48630842,2.476244745,-55.05011123,12.08907489,Streaming
48,1.311520852,-52.3131253,26.10334103,47.14259172,5.215766408,-88.96562885,12.59060018,VoIP
33,16.36351943,-64.78855453,5.64311631,30.12959367,3.033819762,-90.57429317,100,Streaming
28,15.30736477,-80.41903408,28.2030258,19.65376524,4.318958266,-80.17215351,85.72124271,VoIP
35,15.60960994,-67.58703087,3.362847833,27.3697236,5.740085145,-75.97254213,100,Streaming
2,8.02322235,-48.5247567,8.138549694,21.76923595,2.417766884,-63.9872945,3.20928894,Web
15,23.69596351,-57.48598288,11.3842592,52.10788436,2.707868983,-49.01209294,71.08789052,Game
16,27.06212965,-59.98183499,24.54437907,29.35224421,1.250376906,-84.57833456,86.59881489,Web
8,47.10448647,-62.47144403,12.61393751,40.25310389,2.559399441,-88.83676656,75.36717836,Web
28,17.55729574,-53.49847079,33.86335946,43.83150251,4.258479552,-69.87167813,98.32085614,Streaming
13,30.52946563,-74.5425416,19.40494981,31.28409352,7.349173552,-82.92240209,79.37661063,VoIP
16,12.50604993,-41.96478361,15.45213966,37.70534747,1.987592857,-45.45295518,40.01935978,Streaming
18,31.25414472,-78.1127414,7.131208884,8.641826404,4.648777737,-44.0355227,100,VoIP
35,9.827080219,-70.89823885,11.02300328,46.88892635,3.065338843,-45.40010431,68.78956153,Game
15,22.70075823,-67.22906486,24.10340769,31.31967516,3.524444047,-56.99003431,68.1022747,VoIP
12,37.06276947,-58.10242873,7.349217234,48.90530833,4.094243138,-74.28843628,88.95064672,Game
1,59.80891973,-62.37690072,21.53641526,20.37022532,3.725571241,-47.22700382,11.96178395,Game
31,4.202416346,-48.71869633,28.64987669,41.32199807,2.913886376,-65.36963033,26.05498134,Streaming
8,54.58317972,-74.40784519,17.52981118,22.50359465,3.027529144,-73.43912969,87.33308755,Streaming
38,6.038933353,-82.31627291,16.49925851,22.8620362,7.158279078,-34.38117733,45.89589348,Web
34,20.6715947,-79.67108759,29.71240393,29.25933363,7.45346774,-88.95713292,100,Game
33,14.49935625,-36.502739,7.503895337,39.82750176,2.009054005,-66.01179064,95.69575122,VoIP
18,24.88644173,-68.5514391,23.34753623,20.08238144,2.568568282,-50.34080549,89.59119022,Streaming
45,13.68377622,-68.37173768,22.84582697,13.38218568,5.874781027,-84.79113167,100,Web
7,57.27076708,-41.31648772,24.35338019,23.46257791,-0.336508826,-77.8135444,80.17907391,Web
27,1.95508335,-37.9525612,8.169345739,24.93598143,2.62166054,-88.31429586,10.55745009,Web
16,4.187253024,-47.57191253,29.09612233,33.03268469,1.126399513,-52.17172242,13.39920968,Web
8,27.55452323,-40.87790085,20.60043943,4.556786912,2.84506197,-63.7613005,44.08723716,Game
43,2.439682957,-50.05042407,13.73341128,36.26843264,4.41360478,-58.51524079,20.98127343,VoIP
15,38.9783114,-46.82151229,11.07626241,36.232221,0.072107578,-64.11049688,100,VoIP
3,71.9450428,-31.5545653,20.86715542,17.20019901,1.560740211,-42.3081935,43.16702568,VoIP
38,18.43726936,-41.9252158,32.19016634,45.63367353,3.554308366,-67.86762253,100,Game
39,0.855437029,-47.4475474,10.51860344,54.16479073,0.497289551,-45.92005266,6.672408826,VoIP
37,16.04634776,-48.63322243,32.5087875,44.28347542,-0.076802201,-64.31004068,100,Game
42,3.946036335,-68.85638669,1.795038574,39.05321702,4.014258359,-49.299387,33.14670522,VoIP
31,14.00436736,-46.30204705,31.6467161,50.41842278,2.420955491,-74.87730669,86.8270776,Game
27,20.05727407,-80.38499694,4.724698047,9.315039128,7.585504823,-39.59429283,100,Game
31,22.9490962,-44.91201625,4.922645092,51.56603643,3.384037382,-39.25160783,100,Game
33,18.93632286,-80.42365549,18.42474583,53.1968177,5.579923057,-82.92625836,100,Streaming
4,25.55172371,-78.00416123,32.28597527,45.25353778,4.135887028,-39.56638896,20.44137897,Game
6,34.09515712,-50.39486976,27.69967828,43.08331526,1.754614037,-93.30015277,40.91418855,Game
45,11.38072334,-72.47049516,22.21674806,52.20015641,4.29278108,-45.99409183,100,Streaming
4,47.80627158,-41.66134156,8.782737255,34.31776807,1.980872115,-54.85560369,38.24501727,Game
8,51.1805566,-67.76815167,6.535489839,25.64405136,4.699954291,-91.54546453,81.88889056,Streaming
14,18.30103355,-63.2847426,31.44268109,31.61666251,2.905746707,-97.19140589,51.24289393,Web
8,5.573587476,-48.70315733,14.42042817,13.62797292,0.573141354,-91.08505975,8.917739962,VoIP
36,3.026140239,-35.59601912,34.88585694,30.45493803,-0.904112791,-64.70508571,21.78820972,Web
16,24.9096547,-49.2198894,14.63200056,45.67580097,3.595789586,-52.04014316,79.71089503,VoIP
12,32.45182532,-76.01658136,9.931468257,30.8755445,5.87091275,-64.24947611,77.88438076,Web
33,22.62227579,-36.68294132,18.49066484,25.70186559,1.7206036,-59.50627952,100,Game
22,13.01477478,-55.19083825,33.90295352,28.4038129,3.248139488,-95.46678493,57.26500902,Game
7,26.97323594,-43.20522162,35.13069066,12.52067991,2.944548465,-58.91595101,37.76253032,Game
36,6.831167285,-82.19583479,33.86171215,28.27669869,5.267053434,-45.26983091,49.18440445,Web
10,33.10246149,-55.73936615,19.4487931,10.18817523,1.464871479,-82.24492846,66.20492298,VoIP
19,1.63998479,-80.83059178,29.49489979,50.41760316,4.350914762,-48.32287353,6.231942204,VoIP
25,8.713602292,-44.51439015,10.8827526,53.29617844,0.182448302,-48.62475981,43.56801146,Streaming
49,8.29997897,-70.09475931,10.04325927,45.94478093,4.60580835,-60.86578673,81.33979391,Streaming
41,18.42444684,-50.12574532,1.227873155,36.99735052,2.950183718,-75.07791297,100,Web
4,2.497468068,-78.15281499,31.85496965,17.71736268,4.696949779,-65.32388629,1.997974454,Game
3,7.480565461,-43.53323378,37.35777086,27.96478433,3.309316657,-43.8396024,4.488339277,Game
1,89.84904404,-71.25000895,18.69158228,25.18431592,6.483977979,-69.82084565,17.96980881,Game
4,27.49933273,-63.19013123,7.631766082,33.05580266,6.248246645,-78.36667358,21.99946618,Streaming
4,12.81071065,-77.89472601,37.37032134,22.47560888,7.256711814,-63.68032461,10.24856852,Web
21,15.18400063,-78.83520725,20.29971947,16.63449484,5.455504616,-70.78111793,63.77280264,VoIP
37,5.231064273,-44.02853197,19.56577217,9.252111893,2.765178804,-41.15198915,38.70987562,Web
26,21.09310541,-80.45824395,17.03494956,16.57570504,3.38922617,-43.98632421,100,VoIP
4,5.644729246,-72.05995167,20.02334216,39.99653122,3.845042649,-41.59017608,4.515783397,Streaming
4,39.78061056,-74.9486158,27.60353996,33.73888491,7.278676322,-79.84028786,31.82448845,Streaming
26,17.0250125,-33.08387587,3.216603491,29.86154397,0.124593133,-39.20192907,88.530065,Web
9,37.01165961,-31.81839694,33.12732739,21.35386916,1.747298269,-91.23961694,66.6209873,Game
16,23.43889425,-37.08592012,37.40727493,47.04316337,2.206360079,-90.10227418,75.00446161,Game
29,14.53621469,-58.28960269,23.97539696,8.74228225,5.727917044,-88.62240818,84.31004522,Web
4,32.0039104,-60.72482225,38.45794934,33.25221781,3.710890006,-98.80392484,25.60312832,VoIP
32,17.93039874,-61.24286586,23.09238384,22.377384,2.912902771,-48.2035407,100,Streaming
13,41.15498674,-77.0625766,5.319911538,43.09788508,4.891574749,-83.38139091,100,Streaming
48,3.397664688,-58.33632333,6.623773804,49.73081988,2.61578552,-75.42409271,32.61758101,Web
6,15.71716061,-74.36383837,6.105783941,24.44155559,5.524442445,-86.97691021,18.86059273,Web
26,18.34435455,-75.74380896,11.77942293,24.54227981,3.89403303,-92.26835114,95.39064364,Web
10,47.89507913,-46.33773184,33.73223353,10.30080385,1.498663957,-60.0356783,95.79015825,Game
16,36.46245355,-72.19662042,36.17000781,43.65996768,4.981983982,-74.93187179,100,Game
33,16.50536325,-44.32465069,24.61845334,32.5170989,3.148690328,-72.88421942,100,Streaming
17,4.701175384,-62.37227698,5.986728351,47.7616447,5.289154287,-52.71204691,15.98399631,VoIP
9,35.14162924,-46.15568763,10.85155429,30.91343854,1.059060109,-66.5484557,63.25493263,Web
4,51.71313264,-76.70781884,32.81331088,36.96026575,2.898446597,-46.37608591,41.37050611,Web
19,8.670321539,-61.99955195,21.76798373,13.02581249,4.143823666,-73.96852249,32.94722185,Web
21,14.97099667,-35.69041848,14.82322015,23.10447277,-1.238032817,-44.31536757,62.87818599,Streaming
21,8.805375058,-54.37161374,23.36783644,21.52233089,5.343155777,-64.49759424,36.98257524,VoIP
28,19.30877323,-44.90574663,18.40094578,31.37304885,2.8184333,-72.06288623,100,VoIP
20,6.863613089,-49.83520601,15.26745726,28.62943473,3.312826969,-45.91487945,27.45445236,VoIP
12,30.44144023,-70.0624828,21.98969736,28.64777411,3.042713348,-48.1251716,73.05945656,Game
36,2.74047626,-45.88710088,19.28913483,15.44900067,0.435914246,-71.95109421,19.73142907,Streaming
37,9.243530954,-49.77849751,6.893201529,26.30564378,3.719470078,-74.33110384,68.40212906,Streaming
15,22.02869854,-66.72505667,35.98773168,43.51374635,5.744250552,-67.50988828,66.08609562,Streaming
8,42.05681314,-42.8431427,19.17631466,24.17596519,3.967223381,-85.9677632,67.29090102,VoIP
44,1.73983345,-52.10942475,3.989611257,54.82729157,0.968822695,-87.73194491,15.31053436,Web
46,16.73999498,-55.50671192,7.295389571,11.99113685,1.456436943,-42.76872114,100,Streaming
1,3.612647121,-62.31031109,34.81058569,28.63287576,1.328969404,-46.4107147,0.722529424,Web
7,20.35356097,-62.25038559,37.92396458,45.97597045,3.313792038,-97.06353979,28.49498535,VoIP
38,20.83292511,-49.32327665,27.78567356,12.51331997,1.986795838,-85.98200165,100,VoIP
32,3.08715276,-71.29518406,17.00370896,32.09574664,2.72805398,-61.4956232,19.75777767,VoIP
4,58.95448201,-37.97810604,39.31175227,10.42047625,-0.075027284,-44.86008131,47.16358561,Streaming
38,17.20488044,-46.07926989,17.08874222,28.7024848,0.745096135,-46.50220379,100,Web
47,16.22919284,-83.13472573,0.332599525,58.87334565,6.653479904,-87.35100609,100,VoIP
49,1.847761143,-64.98955576,10.74052343,39.15990958,2.94977345,-81.29422296,18.1080592,Game
33,8.605257186,-56.82320597,25.72449423,32.96971001,5.15025873,-37.6968916,56.79469743,Web
10,16.28468442,-52.04810326,31.66958829,39.93427539,1.763315385,-73.05509075,32.56936885,Streaming
12,5.489140182,-57.84851068,30.35887309,24.79932882,2.678179409,-60.07458047,13.17393644,Web
33,1.580277519,-43.22383296,14.19101679,20.34802477,2.166256988,-63.72283255,10.42983163,VoIP
26,17.72253629,-67.42532199,3.1630606,38.6720056,5.774199502,-91.92206609,92.15718873,VoIP
48,14.90712439,-84.69459994,33.01241908,41.10112937,3.792907672,-75.25371828,100,Streaming
26,17.44528138,-51.31867148,29.35865682,22.50114241,1.276520346,-67.12498626,90.71546318,Streaming
27,18.89575576,-57.8957271,12.78364915,44.00681199,4.036213711,-88.09560043,100,Streaming
32,5.369946616,-44.55137174,5.697310111,41.94007086,0.354432917,-78.23429864,34.36765834,Streaming
1,50.83492374,-41.64944243,33.64127118,42.22905743,0.25155685,-82.19401292,10.16698475,VoIP
21,31.71738828,-65.96830921,36.62777986,30.59058818,5.21589091,-73.94839401,100,Web
45,16.69483762,-60.27885393,8.289743855,10.88365052,2.708536514,-72.5895306,100,Game
2,26.45869835,-32.33334453,9.902029773,43.76693448,0.15729409,-67.70468296,10.58347934,Game
14,15.07057039,-59.72661528,7.855541104,42.64410778,2.598025487,-87.3439874,42.1975971,Streaming
47,15.15633524,-38.38767084,33.00786011,39.44407159,2.603063461,-75.7245672,100,Streaming
32,23.76749917,-81.5010469,35.35416768,33.02103311,6.722257802,-69.60333946,100,Game
27,0.660769109,-78.18326896,13.76241851,51.2818115,7.798887506,-42.22430643,3.568153186,VoIP
32,17.59324078,-65.6594744,30.67319086,46.92064129,5.196276075,-60.47483255,100,Streaming
41,19.05320036,-64.79453112,35.83094557,46.95296974,1.638967039,-76.10456719,100,VoIP
41,1.119997318,-59.3581965,6.323159017,30.92975955,5.490872682,-57.10024934,9.183978005,Streaming
28,11.16018999,-38.0379514,10.15269649,10.02697691,3.063585052,-47.27282121,62.49706395,Streaming
42,9.964423069,-50.90526167,21.81173797,25.26785882,2.274828942,-33.90451758,83.70115378,Web
45,8.491057897,-68.73046708,7.055997713,19.72498195,4.737453923,-80.67492094,76.41952107,Streaming
20,3.323844476,-46.85312119,22.81801797,11.1071812,3.566320702,-52.80961016,13.2953779,Web
8,4.980894575,-54.80913064,29.1822942,19.48715212,4.77191338,-64.41951431,7.96943132,VoIP
9,39.69140082,-80.18523072,19.61560014,7.300833319,5.188089298,-75.37906468,71.44452148,Game
36,4.285943508,-35.0467039,21.90549423,49.10839145,0.803688348,-72.94572676,30.85879325,VoIP
12,12.42245996,-61.1567923,14.46917527,21.4303856,1.712539869,-61.79969264,29.81390389,VoIP
47,12.52747422,-53.05496724,20.07081163,22.16200329,0.716738437,-82.93705218,100,VoIP
3,40.81829276,-40.86885026,28.64792938,15.8432237,0.005709426,-73.80141789,24.49097565,Web
1,82.08815412,-60.85943268,28.80295718,13.12924165,3.359814469,-82.22014656,16.41763082,VoIP
20,16.65820679,-32.43796283,14.23467263,53.11703468,-0.703855073,-67.87272145,66.63282715,Streaming
1,87.78057946,-51.91348838,5.859331465,41.97217171,3.399432855,-68.98508731,17.55611589,Web
3,38.16785818,-52.49747239,17.82950442,33.17349201,2.835974173,-65.39647071,22.90071491,VoIP
15,36.79475436,-37.31610457,4.905839435,14.66890156,0.530237831,-65.29106634,100,Streaming
17,14.83903484,-45.31133015,8.68269245,38.03410119,-0.308317608,-92.78407895,50.45271844,VoIP
10,33.99423834,-66.15933997,30.51661628,40.77380352,3.985786247,-62.17874688,67.98847669,Streaming
3,75.00536023,-78.07185612,23.36704028,5.141619733,4.471594452,-54.40100675,45.00321614,Web
27,25.19622096,-50.01026663,17.62902929,46.17902925,4.234332095,-47.62288358,100,Streaming
21,28.26598548,-64.85484844,20.64263707,49.79615811,1.705743142,-62.65441882,100,VoIP
6,20.46215492,-45.34512455,34.98470553,32.29747559,2.794283446,-62.79064696,24.5545859,Streaming
43,3.174326452,-44.60807672,9.59332276,10.09732132,-0.102177541,-74.70538636,27.29920749,Game
5,7.591260612,-54.6182859,13.54322168,11.68649956,3.883575828,-69.77189247,7.591260612,Web
41,12.07817595,-37.86261873,9.617525373,57.23665899,3.426123806,-44.22573743,99.04104281,Game
41,16.53833253,-45.7168713,8.456023374,40.80569408,3.544408775,-82.12700807,100,Streaming
25,0.784511481,-73.92682535,36.16390704,37.1546691,3.403340718,-53.15850499,3.922557407,VoIP
19,26.17660855,-34.04534167,15.29386415,53.41001455,1.260434877,-53.89900536,99.47111247,Web
14,2.087830555,-63.38695196,28.36009085,13.99225163,6.10396186,-55.69028596,5.845925555,Game
15,20.09570097,-46.1974027,26.20945014,9.537661263,0.142189796,-77.1965169,60.28710291,Web
1,14.76903177,-77.03260192,20.48177759,22.37909089,6.912184649,-59.20881715,2.953806353,Streaming
42,7.386184092,-68.41499646,3.547065495,39.7484111,3.645562203,-73.61304501,62.04394637,Game
24,21.85403051,-47.87235025,8.984041706,14.33728091,4.128262877,-85.71088913,100,Web
26,1.441310911,-67.465594,6.807088968,33.89829174,2.750511601,-70.3453182,7.494816739,VoIP
32,9.516863057,-35.83885844,23.77782061,24.15082757,0.584930218,-47.92257353,60.90792357,Web
32,19.37059582,-80.29588815,15.85081868,41.5865662,4.53247115,-52.62511992,100,Game
27,6.665851701,-43.84647084,5.471233486,47.35349599,0.323811851,-65.22394212,35.99559919,Game
29,9.697596699,-58.41852395,10.07467828,32.12260212,5.818832523,-79.31260228,56.24606085,Game
13,7.951898774,-42.22967427,23.28944263,16.2971309,-0.488570864,-82.51077496,20.67493681,Streaming
21,25.06308761,-59.0875861,34.27793183,13.59609804,2.192893593,-66.97805297,100,Game
46,4.607947222,-69.19442233,16.69981967,37.22853636,4.241287053,-90.60893933,42.39311444,Streaming
28,25.29831777,-34.64358934,7.499965475,7.042941524,1.338852719,-68.9807275,100,Web
20,20.62524586,-76.39462854,17.11863734,49.47066573,6.176158003,-95.31949866,82.50098343,Streaming
9,25.47321389,-72.97005673,31.96414395,26.62412428,4.257869567,-52.14254409,45.85178499,Game
2,13.73087462,-68.98551031,34.5704057,20.73175556,4.691901447,-90.52974603,5.492349848,Web
46,9.344459749,-69.63473831,29.74561608,59.00414528,3.401256843,-34.29432906,85.96902969,Game
1,2.144060861,-30.2812079,23.75566561,9.233102928,1.744161989,-60.59368821,0.428812172,Web
16,20.15995438,-37.31273742,26.83974869,37.0910705,-0.528979677,-44.97543521,64.51185402,VoIP
28,2.094405958,-64.40914015,18.33130416,29.52020263,2.501041442,-50.8637395,11.72867336,VoIP
29,13.15243167,-70.98290383,31.71171101,12.1271518,2.933415732,-37.35595668,76.28410368,Streaming
13,2.591028679,-37.92197983,13.88762219,15.2639705,2.465894722,-94.1358052,6.736674566,Streaming
18,13.25020211,-70.95998284,25.61692381,16.45835828,4.406664697,-74.33614127,47.7007276,VoIP
11,27.53616925,-34.40422829,32.22924834,35.48477263,2.404974848,-56.51413547,60.57957236,Game
12,12.13565623,-49.01333339,28.50283123,29.54865174,1.525907072,-82.75291101,29.12557494,VoIP
30,7.984827264,-78.89692825,5.002004717,55.56088199,2.916804993,-84.27339885,47.90896359,Streaming
9,4.372922445,-56.50805218,10.02357541,43.54530951,3.972359469,-42.42218795,7.871260401,Game
9,50.20341788,-53.08239071,36.27825115,33.51374018,1.359703906,-81.40649561,90.36615218,Game
11,1.961985484,-37.79489942,30.50710184,12.50345853,0.341038226,-66.83996815,4.316368066,Streaming
4,60.74157118,-39.54880574,18.41888441,48.74903608,1.572760775,-50.60387984,48.59325694,VoIP
46,17.28991592,-35.46392212,30.67151354,27.56135905,3.489304306,-41.63387124,100,Streaming
17,27.38061618,-68.58497287,24.53657111,18.30516378,6.737992132,-42.1198711,93.094095,Web
44,1.298156712,-66.71607916,0.999752741,33.08877987,6.46285985,-66.6443104,11.42377907,VoIP
44,6.867834116,-74.67261031,24.74116757,35.0659924,5.413397054,-70.2391623,60.43694022,VoIP
39,8.183867151,-43.24582184,13.08506613,39.56723832,1.311225657,-45.73360381,63.83416378,Streaming
30,21.52606006,-74.52581792,9.037632236,39.39342093,6.349412011,-59.98258251,100,Game
30,1.311981032,-49.68890911,16.79182727,19.48053662,1.320406279,-72.01769957,7.871886192,Streaming
28,3.652531788,-82.67700426,11.66698871,26.16599579,4.51375273,-63.06255098,20.45417801,VoIP
39,7.590331873,-74.93474628,18.11184797,18.72934377,4.220741504,-91.80192101,59.20458861,Game
39,15.91440578,-64.17870292,15.27738078,55.03003594,1.534647567,-74.09542242,100,Streaming
18,29.41657143,-74.40510953,3.717115489,34.33169902,5.317593247,-45.70405656,100,Streaming
26,17.72354118,-34.40920106,14.44791877,15.77131438,1.538624186,-72.49760668,92.16241413,VoIP
24,14.94553617,-58.65726475,3.333124382,14.48010992,5.594670111,-59.66924356,71.73857362,VoIP
32,14.97795715,-39.9210464,10.51156899,43.55060197,-0.922190933,-34.00785265,95.85892575,Web
22,18.37659062,-73.95176556,15.2374129,48.13962191,4.704701235,-55.20867736,80.85699873,VoIP
16,15.42662241,-50.68613387,9.864500073,30.67837785,4.631653312,-82.66442597,49.36519172,Streaming
39,5.610948586,-73.53471892,28.80480356,20.92899742,4.155235817,-73.23583071,43.76539897,Streaming
30,15.63347099,-64.31218034,33.25196625,49.45683211,3.399716103,-56.81654876,93.80082594,Streaming
36,1.227956747,-61.71978845,20.72501748,8.416712921,1.785992499,-77.5964754,8.841288579,VoIP
12,10.53103884,-41.95857676,11.43261152,45.23866747,2.15608585,-83.22124613,25.27449321,Streaming
37,14.06968628,-39.8127279,22.31343672,38.96614546,3.358653304,-85.90015954,100,VoIP
10,39.96212662,-54.56294001,23.19849589,7.299930377,1.763984676,-56.40002264,79.92425323,Web
12,30.40030598,-40.29163307,26.52221167,27.14513091,0.446318281,-74.57164174,72.96073435,VoIP
46,15.36416483,-43.33479169,12.39636405,20.07724945,1.19900191,-35.81863963,100,Web
24,26.37177254,-39.90658718,17.02557206,23.31747737,0.679440562,-48.33466424,100,VoIP
19,2.100343058,-39.93025666,10.80241482,5.476606826,0.46258206,-72.28319225,7.981303621,Web
6,11.10125331,-62.9916878,37.16561231,15.2562558,3.892929883,-70.96862514,13.32150397,Game
23,28.60790621,-49.94235266,2.737724947,17.69019367,0.421624808,-36.14973182,100,Web
11,24.36114614,-39.95927963,11.36945762,9.849327224,0.28825649,-63.28067693,53.5945215,VoIP
23,9.734088986,-56.28624514,17.41896003,7.985682973,3.533466638,-78.74417374,44.77680934,Game
30,13.08007788,-57.36944581,28.53373517,48.64177091,3.397030342,-51.91775641,78.4804673,Streaming
44,9.665431333,-49.63420797,3.71516756,20.32050095,1.017784276,-90.57709428,85.05579573,Game
48,9.458282285,-44.22723687,0.717254254,28.80620719,0.708335325,-32.77078341,90.79950993,Game
5,21.78928134,-37.15574058,10.06264728,47.36962292,3.270503762,-90.83635959,21.78928134,VoIP
31,16.92061317,-73.99275851,28.00836369,54.4984143,3.820521281,-64.35651323,100,VoIP
23,8.775684522,-63.66312864,31.20365474,41.51901231,1.38972427,-50.34134521,40.3681488,Game
25,7.621091439,-42.88906,30.12955907,31.00182454,-0.310296698,-79.15773616,38.1054572,VoIP
33,11.67525049,-80.59965955,16.28347628,54.19316298,3.871189971,-72.72803951,77.05665322,Web
39,2.51504518,-43.77990325,23.72604988,15.35420824,4.055884896,-81.78722247,19.61735241,VoIP
47,13.3578839,-39.27669944,13.68230443,36.66146555,1.566238874,-53.14156213,100,Game
35,8.688820006,-65.33275435,24.17547951,28.85775928,2.603617462,-85.88572709,60.82174004,Streaming
42,12.68431043,-46.23462859,28.80672902,33.11302774,2.086554713,-34.02907114,100,VoIP
20,16.68514306,-41.2638594,11.26037733,50.85326756,1.512136493,-79.94300325,66.74057225,Streaming
48,3.579637692,-43.94332498,18.37745973,13.2751121,0.893291476,-83.56131381,34.36452185,Streaming
14,11.83803263,-66.69547779,30.09863758,4.293982157,4.071992156,-87.89711559,33.14649135,Web
48,16.84016478,-55.55230897,14.12224342,49.23309463,4.996535507,-85.85554439,100,VoIP
22,16.8551284,-35.53401208,10.37747713,36.14635011,0.968507265,-94.1315468,74.16256494,Game
46,6.265626657,-73.32909492,28.49261087,30.752831,5.602655509,-32.03493123,57.64376525,Web
7,38.82755478,-77.50619274,10.4886253,24.36493673,5.19802831,-40.06397367,54.35857669,Web
47,1.057219426,-40.53794984,26.10858465,54.30471635,-0.859712338,-46.45161365,9.937862604,Game
33,18.84656297,-70.88252017,12.07070374,15.997552,5.485503966,-50.85657121,100,Web
37,19.77360403,-76.36324257,33.37972941,15.77987627,4.141863743,-76.63619578,100,VoIP
35,15.12315532,-78.90367186,8.833660201,55.24766672,5.334708869,-69.35554845,100,Web
48,9.100480099,-71.48200271,29.12174916,26.42801986,3.830487811,-55.2358084,87.36460895,VoIP
10,2.467065016,-59.71487693,10.84721214,34.02980108,2.393564154,-58.77755346,4.934130032,Web
28,0.809315759,-64.4986483,35.67053413,28.50238506,5.211934487,-64.92564407,4.532168252,Web
25,12.01098646,-34.98940707,4.533445831,10.19165806,3.283962224,-41.48558945,60.05493231,Web
1,80.25217921,-50.65938077,28.968957,7.233102431,3.333810799,-45.49947891,16.05043584,Web
20,3.706424286,-42.87572247,26.00946359,27.25688576,3.092635763,-55.06070421,14.82569715,VoIP
48,10.24513048,-41.03558527,1.084403539,18.57728886,3.9133114,-47.06984462,98.3532526,Game
45,15.50662291,-58.2279176,23.8285722,23.92705372,1.20413614,-37.89985284,100,VoIP
37,14.55440668,-44.09247628,31.91407456,30.19885112,3.084016792,-45.79986801,100,Streaming
15,22.58434326,-34.68586876,20.53595374,5.13302928,-0.688799219,-59.91947032,67.75302979,Web
20,30.76897695,-70.27106252,34.2776848,17.06260484,6.79913235,-69.96785916,100,Game
1,29.93121485,-79.05441253,18.35376838,10.94626087,4.113771089,-43.1189678,5.986242971,VoIP
22,13.57769331,-65.96766694,9.018762395,41.94710796,1.727527602,-47.51497169,59.74185057,Game
41,18.65490445,-59.29536145,1.489726228,41.9048572,3.37948056,-88.04170062,100,Web
22,1.853244567,-53.90395118,11.07959986,44.05544984,3.997525045,-49.96452914,8.154276095,VoIP
42,12.35608262,-54.43425942,25.46399224,16.94757749,2.493981413,-42.84855222,100,Web
43,1.518323372,-75.04418728,29.80065865,44.63133145,4.323844509,-77.66236392,13.057581,Game
2,39.20967468,-71.82078717,26.98002459,26.76710934,6.065749926,-95.64599659,15.68386987,Game
26,17.98583941,-50.58708444,34.81328965,7.537223461,1.460650378,-64.65811661,93.52636495,Web
46,9.290787684,-44.5107261,8.811850665,14.66040492,0.216811676,-58.38254727,85.47524669,VoIP
24,1.702281231,-39.68800966,16.77822919,25.81140046,1.338247984,-94.81417899,8.170949907,VoIP
2,18.54091703,-62.83037705,18.91624767,11.80053986,5.591019953,-80.87439691,7.416366812,Web
26,17.00723734,-56.27277083,11.39038266,21.21575613,0.833149981,-57.89244985,88.43763419,Game
45,3.987551444,-38.95519321,20.6251634,35.37341776,3.207267181,-56.70599128,35.887963,Web
25,25.56417192,-60.2192023,10.78026002,25.40076177,3.088525002,-90.18786999,100,VoIP
5,56.00817397,-69.54352509,9.34289528,9.281062969,5.245166637,-66.66415916,56.00817397,Web
8,13.67068926,-78.80047621,8.626985208,20.41174708,6.999776005,-47.28122568,21.87310282,Streaming
17,23.93274174,-46.90781895,7.21122534,33.39101425,3.964163143,-87.17914652,81.37132192,Game
17,25.28908927,-47.37673647,9.487538694,47.48193032,0.497684626,-55.38547189,85.98290353,VoIP
49,3.443649092,-35.17743883,26.9447108,46.80714645,0.150228509,-41.73775381,33.74776111,VoIP
1,1.56719494,-61.6926185,21.2861077,20.62235768,6.072957597,-59.72419826,0.313438988,Web
11,41.0911758,-68.03043608,27.61813143,44.14438349,3.994923508,-65.97326636,90.40058677,VoIP
32,13.6370769,-51.55543659,27.57781772,27.82272338,0.930851133,-66.0406908,87.27729215,Web
6,4.860531924,-65.62198952,26.06155208,27.78254694,6.235439699,-74.4719489,5.832638308,Game
48,8.606755371,-62.08703948,18.58717611,29.12726547,1.908412716,-38.70045808,82.62485157,Streaming
49,2.769235432,-51.36481693,17.64870974,59.79397623,4.342766546,-87.76532875,27.13850724,VoIP
31,6.830848551,-73.26990118,3.826308434,26.04615406,6.141342569,-52.15993313,42.35126102,VoIP
5,14.90988506,-63.51858,32.17932461,6.083577018,1.980268868,-63.22217429,14.90988506,Streaming
25,19.40102892,-46.58043692,29.80204041,14.08433906,0.172023616,-45.72438666,97.00514459,VoIP
14,29.63185428,-38.36036268,20.70428991,32.03079074,0.646100546,-45.36772514,82.96919199,Web
11,45.80598534,-49.10766007,30.03214926,30.01955668,-0.081412276,-91.52547156,100,Streaming
20,27.66731445,-34.55871806,9.718755351,36.87503411,2.04748917,-48.76228,100,Streaming
